Date,Fioul,Charbon,Gaz,NuclÈaire,Solaire,Eolien,Hydraulique,Production,Consommation
2018-07-11,84.25,1279.6458333333333,2976.6666666666665,40285.8125,2101.7916666666665,1696.7083333333333,7947.0,56371.875,48300.9375
2018-07-12,83.4375,864.0,3017.2291666666665,41134.4375,2071.0208333333335,1119.9375,7325.416666666667,55615.479166666664,48567.875
2018-07-13,111.91666666666667,907.1875,2903.2708333333335,40263.604166666664,2059.1458333333335,998.2708333333334,7361.25,54604.645833333336,48446.020833333336
2018-07-14,82.5,484.9583333333333,1742.3125,36641.125,1954.3541666666667,933.4791666666666,6584.4375,48423.166666666664,42230.666666666664
2018-07-15,83.08333333333333,361.7291666666667,1193.0208333333333,36688.4375,2006.8541666666667,1140.5208333333333,5771.083333333333,47244.72916666667,40148.166666666664
2018-07-16,82.52083333333333,1010.125,2764.5416666666665,41571.395833333336,1399.7291666666667,1486.9166666666667,7517.270833333333,55832.5,46724.645833333336
2018-07-17,82.52083333333333,1273.25,2970.125,42932.583333333336,1926.2708333333333,1755.5208333333333,7284.458333333333,58224.72916666668,48196.270833333336
2018-07-18,90.5625,1381.125,2121.7708333333335,43141.854166666664,2010.7916666666667,901.3125,6891.708333333333,56539.125,48653.5
2018-07-19,82.125,938.5416666666666,2427.7708333333335,43786.083333333336,2024.4166666666667,1499.3541666666667,7238.083333333333,57996.375,48960.083333333336
2018-07-20,81.5625,844.9791666666666,3288.0625,43321.645833333336,1648.2291666666667,1224.8541666666667,6900.041666666667,57309.37499999999,47840.25
2018-07-21,80.85416666666667,359.2083333333333,1587.5416666666667,39121.125,1638.7916666666667,1210.375,6250.9375,50248.83333333333,41889.125
2018-07-22,80.20833333333333,516.3958333333334,1267.3958333333333,40402.0,1838.875,994.375,5436.0625,50535.3125,39381.208333333336
2018-07-23,249.8125,750.7916666666666,3344.125,41542.0625,2189.2916666666665,866.6041666666666,6702.5,55645.18749999999,46958.6875
2018-07-24,133.04166666666666,600.3125,4175.229166666667,41505.791666666664,1989.5208333333333,660.7916666666666,6780.75,55845.4375,48783.666666666664
2018-07-25,78.64583333333333,834.1875,3988.8125,43953.479166666664,2126.875,941.5208333333334,6147.875,58071.395833333336,49453.958333333336
2018-07-26,83.16666666666667,1252.4375,3936.9375,43091.645833333336,2101.0416666666665,681.8333333333334,6488.9375,57636.0,49864.666666666664
2018-07-27,80.41666666666667,1229.375,3509.8333333333335,42012.8125,1847.3541666666667,1186.0208333333333,6580.666666666667,56446.479166666664,48772.541666666664
2018-07-28,77.97916666666667,445.9583333333333,1085.1875,40023.958333333336,1518.0625,2947.0208333333335,5947.708333333333,52045.87500000001,42229.6875
2018-07-29,77.95833333333333,428.1458333333333,810.625,37788.5625,1915.375,3189.7708333333335,5568.645833333333,49779.083333333336,39665.145833333336
2018-07-30,77.95833333333333,1007.3541666666666,2697.25,39952.375,1975.0833333333333,2010.3958333333333,6055.020833333333,53775.43750000001,45994.9375
2018-07-31,80.66666666666667,1196.9375,3052.7291666666665,41720.541666666664,1782.8333333333333,1097.5208333333333,5894.3125,54825.54166666667,47459.4375
2018-08-01,119.08333333333333,966.7916666666666,3023.9166666666665,41626.479166666664,1941.2708333333333,973.5,6135.916666666667,54786.95833333333,47561.520833333336
2018-08-02,111.58333333333333,1037.4375,3257.0,39471.520833333336,2165.2291666666665,1365.2708333333333,6493.104166666667,53901.145833333336,47896.0625
2018-08-03,193.1875,998.8333333333334,3262.3541666666665,38636.645833333336,2087.75,1770.2916666666667,6360.041666666667,53309.104166666664,47669.145833333336
2018-08-04,83.22916666666667,914.1041666666666,2344.7916666666665,36458.166666666664,2047.625,2319.7291666666665,5090.520833333333,49258.166666666664,43193.270833333336
2018-08-05,187.375,929.9375,1736.7083333333333,34823.083333333336,2020.625,2013.4791666666667,4105.458333333333,45816.66666666667,40491.125
2018-08-06,83.625,1459.375,3236.6041666666665,35692.75,2035.4375,867.8541666666666,5288.8125,48664.45833333333,45335.895833333336
2018-08-07,83.35416666666667,1465.3333333333333,3356.75,36310.291666666664,1558.1875,2274.0416666666665,5623.8125,50671.77083333333,45861.0625
2018-08-08,81.125,1094.8125,2733.75,38514.9375,1675.7291666666667,2187.75,5336.166666666667,51624.27083333333,44592.9375
2018-08-09,92.41666666666667,1098.1666666666667,2189.9583333333335,39407.083333333336,946.3125,3967.3333333333335,5215.5625,52916.833333333336,43254.291666666664
2018-08-10,92.0,761.4791666666666,1315.0,39117.479166666664,2004.4791666666667,2815.0625,5407.5,51512.99999999999,42073.229166666664
2018-08-11,89.9375,379.6666666666667,1259.2291666666667,35168.625,2164.7291666666665,1096.5416666666667,4540.583333333333,44699.3125,39000.395833333336
2018-08-12,90.47916666666667,377.9166666666667,971.6875,35388.875,1992.75,2017.5208333333333,4530.208333333333,45369.43750000001,36955.708333333336
2018-08-13,91.875,359.125,2536.875,37821.666666666664,1303.0,3249.3333333333335,5835.541666666667,51197.416666666664,41075.979166666664
2018-08-14,89.14583333333333,1.8125,2532.4375,38049.520833333336,1710.3541666666667,2005.625,5489.375,49878.270833333336,41710.541666666664
2018-08-15,89.33333333333333,4.958333333333333,2038.3541666666667,39689.5,2047.125,1085.9583333333333,4995.645833333333,49950.87500000001,38719.9375
2018-08-16,91.79166666666667,10.5625,2134.25,39592.6875,2008.125,1050.8541666666667,5571.041666666667,50459.31249999999,42358.770833333336
2018-08-17,93.91666666666667,11.020833333333334,2273.8125,38097.875,1525.3541666666667,2199.6458333333335,5301.270833333333,49502.895833333336,42190.104166666664
2018-08-18,90.14583333333333,12.291666666666666,1192.2916666666667,35480.479166666664,1947.4583333333333,1524.8541666666667,4422.1875,44669.70833333333,39325.770833333336
2018-08-19,87.875,7.666666666666667,764.3125,34824.520833333336,2070.8958333333335,1436.25,4294.354166666667,43485.875,37774.604166666664
2018-08-20,87.72916666666667,387.625,2496.5208333333335,36200.916666666664,1797.4583333333333,1162.7291666666667,5633.958333333333,47766.9375,43755.291666666664
2018-08-21,89.16666666666667,518.9375,3058.5625,36605.4375,1934.3125,674.2083333333334,5683.833333333333,48564.458333333336,45494.208333333336
2018-08-22,90.25,521.3333333333334,3036.4166666666665,36231.729166666664,1799.3125,723.4375,5832.833333333333,48235.3125,46030.8125
2018-08-23,91.08333333333333,485.2291666666667,2761.7083333333335,36567.145833333336,1684.0833333333333,1625.7291666666667,5207.041666666667,48422.020833333336,45936.083333333336
2018-08-24,93.35416666666667,361.2708333333333,2640.7291666666665,35800.916666666664,1534.9375,3368.9375,5202.1875,49002.33333333333,44626.75
2018-08-25,145.45833333333334,765.3333333333334,2191.1875,30803.1875,1202.1458333333333,2732.1666666666665,4359.416666666667,42198.89583333333,39939.5625
2018-08-26,197.75,836.5625,1130.4583333333333,29958.291666666668,1990.4583333333333,2748.6041666666665,3878.4166666666665,40740.541666666664,37733.104166666664
2018-08-27,84.29166666666667,1020.0416666666666,2337.5,33264.625,1731.2916666666667,2943.0416666666665,5160.520833333333,46541.3125,44692.333333333336
2018-08-28,117.47916666666667,1029.8541666666667,3499.5,35419.583333333336,1909.3958333333333,936.5208333333334,5215.5,48127.83333333334,46689.083333333336
2018-08-29,143.75,915.9791666666666,3452.25,36542.583333333336,1306.2291666666667,3054.4583333333335,4995.104166666667,50410.354166666664,46796.854166666664
2018-08-30,111.95833333333333,1081.5833333333333,3575.0208333333335,37276.854166666664,1571.0,1177.5416666666667,5367.75,50161.70833333333,46620.666666666664
2018-08-31,93.5625,1059.6041666666667,3483.7083333333335,37954.666666666664,1628.2708333333333,1180.4791666666667,4954.979166666667,50355.27083333333,46149.8125
2018-09-01,103.1875,500.7916666666667,2053.7291666666665,36023.8125,2061.7708333333335,1642.9166666666667,4136.708333333333,46522.91666666667,41109.666666666664
2018-09-02,101.45833333333333,464.6041666666667,1214.4375,36003.729166666664,1999.0,2003.25,3905.0416666666665,45691.52083333333,38781.979166666664
2018-09-03,99.14583333333333,551.6041666666666,3673.1041666666665,39937.479166666664,1863.5416666666667,1270.3958333333333,4457.604166666667,51852.87499999999,45594.708333333336
2018-09-04,272.0625,541.8333333333334,3876.2916666666665,40598.791666666664,1817.9166666666667,1158.1875,4482.270833333333,52747.354166666664,47143.979166666664
2018-09-05,408.8541666666667,500.0833333333333,3859.1666666666665,41791.145833333336,1416.8333333333333,1162.5208333333333,4051.2291666666665,53189.833333333336,47506.0
2018-09-06,360.8541666666667,505.125,3735.6666666666665,42760.916666666664,977.0208333333334,1685.7708333333333,4421.479166666667,54446.833333333336,47391.333333333336
2018-09-07,96.41666666666667,453.9166666666667,3097.3333333333335,43640.9375,1687.8958333333333,1852.2708333333333,4226.0625,55054.833333333336,46750.9375
2018-09-08,99.1875,4.6875,1258.1458333333333,42329.458333333336,1959.6458333333333,601.8958333333334,3523.3958333333335,49776.41666666668,41376.979166666664
2018-09-09,98.3125,17.541666666666668,897.3958333333334,41946.229166666664,1525.25,895.6875,3672.3541666666665,49052.77083333333,39115.895833333336
2018-09-10,95.35416666666667,19.395833333333332,3036.375,43876.625,1761.2083333333333,1364.6875,4942.75,55096.395833333336,46157.458333333336
2018-09-11,355.4791666666667,20.458333333333332,2718.3541666666665,43411.875,1915.3333333333333,1363.6666666666667,4442.083333333333,54227.25,47808.333333333336
2018-09-12,384.6666666666667,19.3125,2710.25,45603.1875,1582.3958333333333,1014.1666666666666,5015.645833333333,56329.625,48045.083333333336
2018-09-13,388.4375,14.770833333333334,3009.5625,46562.083333333336,1180.3541666666667,1458.25,4973.291666666667,57586.75,47893.020833333336
2018-09-14,361.125,12.520833333333334,3023.25,45985.791666666664,1461.4166666666667,1301.2916666666667,4780.625,56926.02083333333,47002.0
2018-09-15,103.75,314.875,1325.7083333333333,42463.4375,1843.1458333333333,1066.7083333333333,3979.3333333333335,51096.95833333334,41611.916666666664
2018-09-16,99.5,519.3958333333334,689.5208333333334,41471.291666666664,1615.1458333333333,970.3958333333334,3762.3125,49127.5625,39256.0625
2018-09-17,364.6458333333333,525.5416666666666,2939.9166666666665,43978.958333333336,1713.4583333333333,1262.125,4228.791666666667,55013.4375,46466.145833333336
2018-09-18,358.5416666666667,651.1666666666666,2106.8958333333335,43593.354166666664,1437.2916666666667,3380.125,4272.0625,55799.43749999999,47533.0
2018-09-19,91.20833333333333,907.125,2019.7916666666667,43887.770833333336,1624.7083333333333,2364.125,4588.0,55482.72916666667,47847.333333333336
2018-09-20,219.60416666666666,1021.8541666666666,2534.2916666666665,42171.645833333336,1712.8125,2907.9791666666665,4288.979166666667,54857.166666666664,47787.520833333336
2018-09-21,99.33333333333333,872.9375,1707.2291666666667,41114.958333333336,1063.75,6616.895833333333,4065.0,55540.10416666667,47173.604166666664
2018-09-22,101.875,824.8958333333334,1574.6666666666667,36435.520833333336,1556.375,3228.5,3707.3958333333335,47429.22916666667,41558.479166666664
2018-09-23,109.375,421.3333333333333,688.5625,36958.145833333336,1210.0833333333333,7415.145833333333,2938.9583333333335,49741.60416666668,39860.6875
2018-09-24,104.3125,836.7708333333334,1887.5,41395.333333333336,1745.2291666666667,3529.375,4173.3125,53671.833333333336,46477.604166666664
2018-09-25,107.39583333333333,860.5208333333334,1882.9791666666667,43741.291666666664,1825.9166666666667,3851.6041666666665,4588.104166666667,56857.81249999999,48047.479166666664
2018-09-26,133.33333333333334,1015.375,2222.3333333333335,43772.0625,1806.4166666666667,1927.2291666666667,4556.979166666667,55433.72916666666,48629.083333333336
2018-09-27,98.35416666666667,636.8125,2379.3333333333335,43380.104166666664,1791.9791666666667,832.7083333333334,4911.229166666667,54030.52083333333,48468.3125
2018-09-28,100.52083333333333,493.2708333333333,1666.4375,42565.5,1643.8125,3391.9791666666665,4308.895833333333,54170.416666666664,47554.416666666664
2018-09-29,102.125,470.8333333333333,1181.1666666666667,38003.854166666664,1719.9791666666667,4172.354166666667,3154.1458333333335,48804.45833333333,42560.270833333336
2018-09-30,97.875,476.25,827.2916666666666,37990.270833333336,1467.4375,1540.1458333333333,2920.5833333333335,45319.85416666667,40728.9375
2018-10-01,137.97916666666666,872.4166666666666,2624.2708333333335,41560.895833333336,1344.875,4567.166666666667,3879.2708333333335,54986.875,48113.645833333336
2018-10-02,101.72916666666667,866.3333333333334,3009.7291666666665,42310.5625,1495.2916666666667,4029.5833333333335,3929.2291666666665,55742.45833333333,50631.5625
2018-10-03,369.5208333333333,694.1666666666666,3293.8541666666665,41627.041666666664,1379.9791666666667,2087.125,4235.9375,53687.62499999999,49862.895833333336
2018-10-04,455.4583333333333,939.3125,3677.9375,42838.4375,1819.2916666666667,1556.9375,4000.1666666666665,55287.541666666664,49339.6875
2018-10-05,455.2708333333333,1354.5208333333333,3219.2916666666665,43411.958333333336,1784.2083333333333,1898.0833333333333,3856.75,55980.08333333334,48565.479166666664
2018-10-06,111.64583333333333,1520.2708333333333,1269.5833333333333,38801.6875,1241.2291666666667,3333.5416666666665,3046.6666666666665,49324.62499999999,42686.75
2018-10-07,185.45833333333334,1060.1458333333333,1231.2916666666667,39647.333333333336,729.9791666666666,4323.958333333333,2565.625,49743.79166666667,41198.479166666664
2018-10-08,447.3333333333333,1504.4791666666667,3367.0833333333335,42596.041666666664,928.2291666666666,862.5833333333334,4319.708333333333,54025.458333333336,48557.770833333336
2018-10-09,477.6458333333333,271.7083333333333,3570.0,41456.5,1329.875,1608.9166666666667,4746.583333333333,53461.229166666664,49326.875
2018-10-10,426.9375,1085.5833333333333,3991.5,41791.166666666664,875.3958333333334,3821.0208333333335,4154.3125,56145.91666666667,49000.270833333336
2018-10-11,351.625,1178.7708333333333,3386.3541666666665,40326.125,975.1041666666666,5247.020833333333,3792.9583333333335,55257.958333333336,48533.895833333336
2018-10-12,358.2291666666667,830.6875,3561.7291666666665,40376.4375,1359.375,4767.770833333333,3111.7708333333335,54366.00000000001,47880.875
2018-10-13,130.25,950.0208333333334,2075.3958333333335,39011.333333333336,1425.125,4808.770833333333,2655.7083333333335,51056.60416666667,42226.9375
2018-10-14,105.91666666666667,725.3541666666666,784.2708333333334,38725.625,978.4375,5981.75,2391.5,49692.854166666664,39921.916666666664
2018-10-15,381.1875,525.75,3451.1666666666665,42441.5625,724.375,3082.625,4088.1458333333335,54694.8125,46868.729166666664
2018-10-16,453.6875,859.875,4379.25,43216.479166666664,996.5208333333334,911.0625,4319.479166666667,55136.354166666664,48215.75
2018-10-17,475.8958333333333,1212.75,4490.6875,43339.3125,964.6666666666666,853.7083333333334,4416.229166666667,55753.25,48674.791666666664
2018-10-18,485.1666666666667,1217.1458333333333,4345.708333333333,43209.520833333336,1050.25,3916.2708333333335,3593.5,57817.56250000001,48683.354166666664
2018-10-19,464.9375,888.125,4191.541666666667,43825.666666666664,1313.5625,2441.7291666666665,3879.8958333333335,57005.45833333333,48500.208333333336
2018-10-20,333.9166666666667,831.5208333333334,3948.4583333333335,40715.354166666664,1276.3125,2334.4583333333335,3278.5416666666665,52718.5625,43668.270833333336
2018-10-21,111.125,899.0,1359.9791666666667,43332.854166666664,1440.0625,2049.0833333333335,2760.4583333333335,51952.5625,42060.5625
2018-10-22,384.3541666666667,717.0,3697.8541666666665,44989.9375,1307.25,5271.333333333333,3395.2083333333335,59762.93750000001,50087.5625
2018-10-23,363.5208333333333,790.9791666666666,3787.75,44725.520833333336,1429.8333333333333,3605.1041666666665,4167.979166666667,58870.6875,52395.458333333336
2018-10-24,434.125,1338.3333333333333,3757.6458333333335,43829.020833333336,1267.1666666666667,2319.2291666666665,4272.916666666667,57218.43749999999,52429.333333333336
2018-10-25,513.25,1461.6875,4140.833333333333,43849.25,1144.875,1075.375,4647.770833333333,56833.04166666667,51719.416666666664
2018-10-26,502.9583333333333,1593.2708333333333,4860.6875,43342.0,708.1041666666666,1696.4166666666667,4491.854166666667,57195.29166666666,52943.895833333336
2018-10-27,510.6875,1510.5,4804.5625,39990.75,568.6041666666666,2203.9583333333335,3332.7083333333335,52921.770833333336,50730.020833333336
2018-10-28,134.95833333333334,1357.0208333333333,2489.6875,41963.041666666664,367.1875,7887.958333333333,2696.0625,56895.916666666664,52672.75
2018-10-29,454.7916666666667,1222.0,4560.958333333333,45308.125,226.9375,5619.6875,5601.770833333333,62994.270833333336,63478.291666666664
2018-10-30,517.0833333333334,1289.0833333333333,4842.729166666667,46153.833333333336,939.2083333333334,5562.5625,5061.625,64366.12500000001,64205.0625
2018-10-31,545.6875,1339.5416666666667,5382.416666666667,46138.166666666664,356.9791666666667,4075.5,5985.854166666667,63824.14583333333,62362.833333333336
2018-11-01,253.16666666666666,73.5,4972.104166666667,45523.979166666664,660.6041666666666,3787.3333333333335,3855.4166666666665,59126.104166666664,53772.645833333336
2018-11-02,472.6041666666667,17.479166666666668,6505.916666666667,44621.229166666664,878.6041666666666,1285.3958333333333,4678.125,58459.354166666664,56679.145833333336
2018-11-03,513.7708333333334,9.333333333333334,6688.208333333333,42858.645833333336,1127.5208333333333,2137.75,4566.979166666667,57902.208333333336,55908.166666666664
2018-11-04,508.7708333333333,3.0833333333333335,6142.0625,43132.291666666664,1017.2708333333334,2410.6041666666665,4191.916666666667,57405.99999999999,53084.729166666664
2018-11-05,469.3125,419.125,6423.125,44740.270833333336,616.8333333333334,3805.0416666666665,5232.916666666667,61706.625,57243.958333333336
2018-11-06,466.8541666666667,511.5,6295.625,45292.229166666664,496.75,4878.145833333333,4675.854166666667,62616.95833333333,57135.1875
2018-11-07,485.5625,691.3125,6016.166666666667,45595.458333333336,427.7708333333333,7960.4375,4912.145833333333,66088.85416666667,58859.166666666664
2018-11-08,475.9791666666667,1026.2708333333333,6851.958333333333,46015.145833333336,813.5625,3380.4791666666665,5632.645833333333,64196.04166666667,59689.541666666664
2018-11-09,386.8958333333333,699.1875,6479.791666666667,46400.020833333336,669.4583333333334,4682.229166666667,5445.979166666667,64763.5625,58382.104166666664
2018-11-10,118.02083333333333,26.041666666666668,3536.6041666666665,44243.1875,465.7291666666667,8494.395833333334,4547.166666666667,61431.14583333333,52036.666666666664
2018-11-11,117.64583333333333,179.60416666666666,3184.7291666666665,43765.104166666664,739.4375,6718.833333333333,4191.75,58897.104166666664,48865.145833333336
2018-11-12,386.1666666666667,947.7708333333334,6212.854166666667,44567.604166666664,571.625,3532.6458333333335,5130.375,61349.041666666664,55486.791666666664
2018-11-13,412.8125,707.1875,6450.479166666667,43195.479166666664,720.375,3197.7708333333335,5374.854166666667,60058.95833333333,56651.666666666664
2018-11-14,507.5,550.8541666666666,6833.0,44065.25,768.5625,2538.4791666666665,5451.083333333333,60714.729166666664,58050.729166666664
2018-11-15,431.875,557.4791666666666,6753.104166666667,44565.875,795.7291666666666,2196.6458333333335,5800.3125,61101.020833333336,58264.0
2018-11-16,515.1458333333334,505.9375,7409.479166666667,44276.104166666664,735.9166666666666,1519.4166666666667,6254.416666666667,61216.41666666666,59217.0
2018-11-17,136.4375,281.125,5347.166666666667,43195.875,623.6458333333334,4465.75,4789.270833333333,58839.270833333336,56324.645833333336
2018-11-18,209.625,703.7916666666666,4207.895833333333,44166.5625,1046.7916666666667,5979.041666666667,3687.9375,60001.64583333333,56732.5625
2018-11-19,502.375,1548.9791666666667,7281.125,44982.229166666664,768.4791666666666,6299.333333333333,5621.895833333333,67004.41666666666,68514.6875
2018-11-20,794.7291666666666,1834.3541666666667,7838.8125,44759.291666666664,460.2083333333333,3040.0625,7633.479166666667,66360.9375,71803.45833333333
2018-11-21,782.9791666666666,1674.7291666666667,8185.041666666667,45543.5625,688.875,1418.2916666666667,8140.791666666667,66434.27083333333,71786.47916666667
2018-11-22,624.75,1695.9375,7921.833333333333,45877.083333333336,758.125,1759.75,7615.770833333333,66253.25,70453.79166666667
2018-11-23,498.3333333333333,1253.5833333333333,7609.270833333333,45858.020833333336,307.8125,2461.3125,7165.395833333333,65153.72916666667,68402.83333333333
2018-11-24,518.1875,1140.375,7249.416666666667,43996.3125,784.7083333333334,2179.875,4954.25,60823.12500000001,60360.770833333336
2018-11-25,366.0416666666667,926.4583333333334,6772.145833333333,45479.1875,428.9583333333333,2980.625,4305.0625,61258.47916666667,59028.375
2018-11-26,481.4791666666667,1301.0833333333333,7853.1875,47628.583333333336,425.8333333333333,1773.2916666666667,6385.395833333333,65848.85416666667,67217.9375
2018-11-27,534.9375,809.0625,8241.5625,48992.1875,634.2916666666666,3508.7291666666665,6553.875,69274.64583333333,68621.58333333333
2018-11-28,514.8333333333334,479.2291666666667,7549.479166666667,48930.916666666664,577.4375,6167.541666666667,5531.104166666667,69750.54166666666,66627.97916666667
2018-11-29,502.1666666666667,100.125,6838.020833333333,48139.604166666664,678.9166666666666,7891.458333333333,4684.645833333333,68834.9375,64280.395833333336
2018-11-30,431.625,246.45833333333334,6621.5,49655.4375,420.1666666666667,4491.25,5289.916666666667,67156.35416666667,63119.645833333336
2018-12-01,515.4583333333334,459.0208333333333,6455.229166666667,46316.270833333336,424.6458333333333,6976.666666666667,4102.791666666667,65250.083333333336,58613.479166666664
2018-12-02,146.64583333333334,32.208333333333336,3032.125,46419.958333333336,158.45833333333334,9046.0625,3978.0833333333335,62813.54166666667,54169.604166666664
2018-12-03,393.3958333333333,670.7708333333334,4779.916666666667,48875.041666666664,259.6458333333333,9390.833333333334,6469.520833333333,70839.125,58829.479166666664
2018-12-04,277.9791666666667,858.25,6284.604166666667,51267.375,447.2708333333333,2046.0208333333333,7256.270833333333,68437.77083333334,59891.8125
2018-12-05,385.9583333333333,1007.4791666666666,6481.020833333333,51779.645833333336,504.3125,3317.6875,7808.916666666667,71285.02083333334,61798.458333333336
2018-12-06,393.6666666666667,989.5416666666666,6386.395833333333,51036.666666666664,362.3958333333333,4853.25,7196.208333333333,71218.125,60568.416666666664
2018-12-07,414.2083333333333,416.5416666666667,4207.854166666667,50483.1875,378.9583333333333,9867.854166666666,6407.9375,72176.54166666667,60785.645833333336
2018-12-08,157.10416666666666,1.7708333333333333,2862.2916666666665,48166.520833333336,395.6666666666667,11430.270833333334,5371.708333333333,68385.33333333333,57977.229166666664
2018-12-09,156.97916666666666,0.0,2839.6458333333335,46659.416666666664,285.1041666666667,10809.354166666666,4766.645833333333,65517.14583333333,55424.895833333336
2018-12-10,457.5208333333333,744.8333333333334,6063.458333333333,51994.145833333336,516.8958333333334,3979.6458333333335,6908.895833333333,70665.39583333334,63999.583333333336
2018-12-11,535.875,743.7291666666666,7392.916666666667,53665.020833333336,656.125,888.7708333333334,8240.958333333334,72123.39583333334,68256.77083333333
2018-12-12,617.2708333333334,262.125,7876.645833333333,54078.333333333336,405.1666666666667,1948.9375,9929.6875,75118.16666666666,71793.52083333333
2018-12-13,524.75,0.0,7403.729166666667,54125.479166666664,188.47916666666666,5154.458333333333,8695.145833333334,76092.04166666666,75093.97916666667
2018-12-14,902.4791666666666,0.0,7857.354166666667,53517.791666666664,438.9583333333333,2227.6041666666665,10130.729166666666,75074.91666666667,76260.9375
2018-12-15,562.5416666666666,0.6041666666666666,7351.4375,52914.791666666664,290.625,4556.6875,6881.354166666667,72558.04166666667,71726.625
2018-12-16,159.70833333333334,1.5833333333333333,5164.375,53888.0,148.9375,2969.75,5829.770833333333,68162.125,65146.958333333336
2018-12-17,446.6875,0.875,7258.1875,54906.958333333336,501.3333333333333,4279.0625,7569.020833333333,74962.125,69197.39583333333
2018-12-18,521.4791666666666,4.270833333333333,7336.875,55044.854166666664,409.2708333333333,7085.4375,7628.854166666667,78031.04166666667,70737.29166666667
2018-12-19,430.3125,1.2083333333333333,6687.479166666667,54595.0,330.7291666666667,6024.520833333333,7443.5,75512.75,68134.125
2018-12-20,390.9583333333333,2.7291666666666665,6689.791666666667,53414.229166666664,427.6458333333333,7360.770833333333,7466.541666666667,75752.66666666667,67425.75
2018-12-21,165.77083333333334,1.5416666666666667,4196.3125,52987.479166666664,215.9375,10756.8125,6706.708333333333,75030.56249999999,64212.520833333336
2018-12-22,155.375,3.0416666666666665,3125.1666666666665,48274.9375,274.8541666666667,7619.291666666667,6960.125,66412.79166666666,55893.791666666664
2018-12-23,153.58333333333334,2.125,2954.8333333333335,48435.291666666664,320.1041666666667,6829.75,6654.1875,65349.87499999999,53138.208333333336
2018-12-24,149.20833333333334,6.166666666666667,3168.5625,51099.041666666664,345.8333333333333,2899.0833333333335,7142.479166666667,64810.375,54331.125
2018-12-25,147.52083333333334,8.854166666666666,2845.3541666666665,51215.666666666664,617.5625,1537.1041666666667,6491.916666666667,62863.97916666666,54584.1875
2018-12-26,148.70833333333334,258.8125,3683.0833333333335,54332.958333333336,567.0625,1167.3333333333333,7567.833333333333,67725.79166666667,65192.4375
2018-12-27,413.0,990.3541666666666,5897.791666666667,56497.708333333336,425.7083333333333,796.9791666666666,7878.916666666667,72900.45833333334,68783.9375
2018-12-28,485.8958333333333,952.125,6458.583333333333,56266.604166666664,348.75,1044.9166666666667,7343.270833333333,72900.14583333333,68388.35416666667
2018-12-29,158.20833333333334,619.1666666666666,3783.1041666666665,55919.270833333336,390.9166666666667,2302.25,5914.458333333333,69087.375,65269.145833333336
2018-12-30,147.64583333333334,59.1875,3511.1666666666665,55292.8125,390.3125,1752.5208333333333,5175.791666666667,66329.4375,61559.041666666664
2018-12-31,371.3541666666667,10.895833333333334,5058.166666666667,55921.895833333336,389.3333333333333,1623.7708333333333,5231.145833333333,68606.5625,62406.1875
2019-01-01,146.625,5.875,3116.1666666666665,52830.75,360.2708333333333,2234.8541666666665,4104.395833333333,62798.9375,58456.854166666664
2019-01-02,442.5416666666667,5.729166666666667,6250.770833333333,55364.895833333336,634.375,3420.0625,5304.520833333333,71422.89583333333,66135.66666666667
2019-01-03,526.4791666666666,10.75,7127.458333333333,56085.729166666664,897.0833333333334,2703.0,6100.395833333333,73450.89583333333,72429.91666666667
2019-01-04,560.0625,436.4166666666667,7526.458333333333,56143.125,740.5,2512.375,6554.8125,74473.75,75035.77083333333
2019-01-05,557.9583333333334,515.1666666666666,7816.729166666667,54134.4375,663.7708333333334,2994.6666666666665,4887.520833333333,71570.25,70525.54166666667
2019-01-06,533.1875,460.5,7240.875,55037.833333333336,399.25,2058.4583333333335,3915.3125,69645.41666666667,67694.64583333333
2019-01-07,539.1666666666666,471.4583333333333,7657.4375,56033.166666666664,389.2916666666667,2713.5625,6248.104166666667,74052.1875,73510.16666666667
2019-01-08,456.1666666666667,510.7708333333333,6772.166666666667,55115.75,311.3958333333333,6635.645833333333,5800.0625,75601.95833333333,72492.60416666667
2019-01-09,448.4791666666667,0.8125,7406.854166666667,55497.458333333336,562.6875,6393.270833333333,6429.4375,76739.0,74101.25
2019-01-10,741.0,426.3333333333333,8306.270833333334,54996.229166666664,691.4791666666666,3222.4375,8878.270833333334,77262.02083333333,77473.625
2019-01-11,652.75,912.7708333333334,8261.458333333334,54897.6875,639.2083333333334,2288.7291666666665,6701.416666666667,74354.02083333334,76533.22916666667
2019-01-12,380.3958333333333,586.8541666666666,7028.875,52958.604166666664,465.0208333333333,5208.8125,4644.270833333333,71272.83333333333,68562.58333333333
2019-01-13,142.875,35.125,3553.875,50687.333333333336,319.0625,9404.333333333334,3594.6458333333335,67737.25,62183.6875
2019-01-14,447.9583333333333,448.2708333333333,6890.958333333333,50971.854166666664,486.9166666666667,5450.9375,7193.645833333333,71890.54166666666,68072.20833333333
2019-01-15,544.6666666666666,518.0,8031.916666666667,52007.479166666664,874.1041666666666,2010.3125,7167.208333333333,71153.6875,70619.89583333333
2019-01-16,555.2083333333334,554.2083333333334,8140.416666666667,53254.708333333336,739.5208333333334,4310.041666666667,7330.291666666667,74884.39583333334,72926.14583333333
2019-01-17,452.8958333333333,855.375,7687.895833333333,53243.625,611.9791666666666,5986.333333333333,6665.25,75503.35416666666,71392.70833333333
2019-01-18,562.5833333333334,1196.4791666666667,8487.5625,53850.5625,675.25,2013.625,7788.416666666667,74574.47916666667,74970.70833333333
